id,cuisine
41939,moroccan
45250,spanish
28289,mexican
18355,jamaican
14703,filipino
3461,spanish
45098,filipino
11405,greek
46844,vietnamese
26361,spanish
6523,spanish
24156,irish
29448,moroccan
1001,moroccan
17391,cajun_creole
12403,jamaican
25749,filipino
21618,mexican
20383,chinese
12910,jamaican
44894,spanish
24454,vietnamese
5825,korean
11,thai
23267,jamaican
49099,southern_us
42191,moroccan
10319,vietnamese
11648,southern_us
4412,korean
44603,japanese
12311,jamaican
9352,korean
47952,irish
49425,spanish
43678,irish
10148,mexican
16081,chinese
49688,irish
32985,french
11136,thai
41207,jamaican
46821,cajun_creole
15891,korean
40458,korean
11581,southern_us
45144,indian
47545,jamaican
21086,southern_us
35770,thai
35552,japanese
21580,southern_us
191,cajun_creole
11292,jamaican
5941,spanish
25711,spanish
43796,british
29280,mexican
9015,spanish
28401,filipino
5686,mexican
4547,spanish
35474,italian
48123,chinese
43267,spanish
1135,southern_us
37990,spanish
9701,chinese
47511,spanish
19287,korean
39299,spanish
24289,southern_us
29505,russian
40518,chinese
9584,korean
16133,chinese
4701,chinese
39859,vietnamese
29087,cajun_creole
9937,cajun_creole
4356,jamaican
39846,jamaican
2086,filipino
48530,filipino
45933,moroccan
27744,irish
5434,brazilian
19893,french
18827,vietnamese
4968,filipino
30024,spanish
2117,moroccan
47237,mexican
20171,chinese
13702,jamaican
3935,spanish
33714,irish
45210,chinese
22498,korean
13586,cajun_creole
17791,cajun_creole
12148,korean
14958,british
37356,filipino
7936,vietnamese
46242,irish
30049,chinese
25722,mexican
26562,greek
34145,spanish
15874,spanish
14347,vietnamese
42311,mexican
41735,mexican
4188,jamaican
47079,thai
24816,vietnamese
10631,moroccan
28766,moroccan
8876,spanish
49258,korean
14429,spanish
49598,cajun_creole
29394,italian
25872,japanese
22278,vietnamese
26095,spanish
11504,italian
12930,filipino
19846,chinese
7989,spanish
10964,cajun_creole
35529,jamaican
4032,spanish
13301,jamaican
4658,mexican
15844,chinese
1520,chinese
40467,filipino
1920,vietnamese
44382,cajun_creole
29341,spanish
18516,spanish
482,cajun_creole
7100,spanish
22396,moroccan
19439,moroccan
24306,filipino
37618,mexican
5751,jamaican
16615,italian
12969,jamaican
35806,spanish
33677,thai
45656,vietnamese
10030,mexican
3424,southern_us
22774,cajun_creole
49429,moroccan
32014,japanese
5238,spanish
11811,chinese
44987,spanish
15113,moroccan
48635,chinese
29659,jamaican
14245,chinese
31750,mexican
30367,moroccan
9257,mexican
19427,vietnamese
28431,jamaican
7503,southern_us
44760,moroccan
21161,vietnamese
29057,mexican
18401,vietnamese
28793,southern_us
47306,chinese
24211,russian
23532,spanish
49332,chinese
35851,jamaican
7252,chinese
17755,southern_us
36187,mexican
9847,cajun_creole
9136,jamaican
32182,italian
40130,chinese
30456,spanish
1221,irish
16726,thai
15525,mexican
17007,italian
20960,mexican
8986,russian
5184,vietnamese
40640,korean
24425,cajun_creole
1754,filipino
10093,filipino
23021,korean
4222,spanish
48476,mexican
44301,jamaican
13850,mexican
28575,spanish
20138,spanish
23020,cajun_creole
44250,british
20038,thai
38621,chinese
18689,cajun_creole
10545,chinese
18473,brazilian
36411,spanish
3190,vietnamese
46615,korean
6042,southern_us
33483,italian
846,british
34900,jamaican
12632,russian
45948,southern_us
49275,southern_us
36830,russian
28630,greek
47422,chinese
38625,jamaican
15296,french
22919,chinese
19145,jamaican
23315,japanese
49413,mexican
46370,russian
41564,british
41226,korean
20817,mexican
41661,korean
8599,filipino
6386,chinese
16523,southern_us
13154,vietnamese
6583,chinese
38523,vietnamese
19909,chinese
32321,jamaican
43106,british
38704,spanish
35681,irish
15028,spanish
36820,moroccan
9598,cajun_creole
28818,jamaican
20418,jamaican
4511,filipino
391,vietnamese
21507,chinese
31714,irish
15215,greek
24333,italian
11728,mexican
20010,chinese
4450,vietnamese
8003,cajun_creole
3358,vietnamese
27326,cajun_creole
32894,mexican
416,jamaican
11244,chinese
46556,spanish
47810,japanese
32819,southern_us
33992,spanish
35820,jamaican
10562,chinese
32036,jamaican
29932,korean
36568,chinese
9280,japanese
22836,thai
42268,jamaican
48580,vietnamese
12219,mexican
38662,filipino
41593,chinese
22886,mexican
12617,chinese
3402,irish
21195,french
24569,mexican
31035,vietnamese
20229,spanish
2263,thai
10826,spanish
14394,jamaican
34210,filipino
3429,vietnamese
49157,greek
40847,mexican
14084,korean
6802,chinese
22381,chinese
21016,mexican
29024,chinese
4478,chinese
36711,indian
8300,irish
47035,vietnamese
15596,jamaican
19902,filipino
31242,filipino
21117,chinese
15234,moroccan
24993,korean
31007,cajun_creole
31687,filipino
13657,filipino
36612,vietnamese
14008,spanish
32124,jamaican
43570,vietnamese
14059,cajun_creole
30246,jamaican
36028,filipino
22339,irish
42525,mexican
1443,irish
